Township,Area,State,Tenure,Median_Price,Transactions,Estimated_Size,Log_Estimated_Size,Log_Transactions,Type_Apartment,Type_Bungalow,Type_Cluster House,Type_Condominium,Type_Flat,Type_Semi D,Type_Service Residence,Type_Terrace House,Type_Town House
Balau,Masai,Johor,Freehold,146000.0,18,640.3508771929825,6.463576697473906,2.9444389791664403,0,0,0,0,1,0,0,0,0
Park Avenue,Tampoi,Johor,Leasehold,183750.0,18,688.2022471910112,6.535534765227407,2.9444389791664403,1,0,0,0,0,0,0,0,0
Amadesa Resort Condominium,Desa Petaling,Kuala Lumpur,Leasehold,350000.0,18,1083.59133126935,6.988958541814951,2.9444389791664403,0,0,0,1,0,0,0,0,0
Angsana,Subang Jaya,Selangor,Leasehold,211000.0,18,657.3208722741433,6.489692460296798,2.9444389791664403,0,0,0,0,1,0,0,0,0
PD Marina World Resort,Port Dickson,Negeri Sembilan,Freehold,90500.0,18,655.7971014492754,6.487375144987913,2.9444389791664403,0,0,0,1,0,0,0,0,0
10 Mont Kiara @ MK10,Mont Kiara,Kuala Lumpur,Freehold,3350000.0,18,3734.671125975474,8.225682767094852,2.9444389791664403,0,0,0,1,0,0,0,0,0
Pangsapuri Baiduri,Beranang,Selangor,Freehold,119000.0,18,700.0,6.55250788703459,2.9444389791664403,0,0,0,0,1,0,0,0,0
Sky Oasis Residence (Pangsapuri Oasis 1),Johor Bahru,Johor,Freehold,400000.0,18,871.4596949891068,6.771316458154675,2.9444389791664403,0,0,0,0,0,0,1,0,0
Sky Loft Premium Suites,Iskandar Puteri (Nusajaya),Johor,Freehold,550000.0,18,1244.343891402715,7.12716698875179,2.9444389791664403,0,0,0,0,0,0,1,0,0
Bukit Cheras,Cheras,Kuala Lumpur,Freehold,160000.0,18,608.3650190114068,6.41241746255977,2.9444389791664403,0,0,0,0,1,0,0,0,0
Verve Suites KL South,Jalan Klang Lama (Old Klang Road),Kuala Lumpur,Freehold,778800.0,18,709.9361896080219,6.566582678388955,2.9444389791664403,0,0,0,0,0,0,1,0,0
Seri Puteri Hills,Puchong,Selangor,Freehold,1109000.0,18,1616.6180758017492,7.388710022660839,2.9444389791664403,0,0,0,1,0,0,0,0,0
TAMAN KULIM TECHNOCITY FASA 1,Kulim,Kedah,Freehold,320000.0,17,1441.4414414414414,7.274092402370338,2.8903717578961645,0,0,0,0,0,0,0,1,0
SUNWAY ALAM SURIA,Shah Alam,Selangor,Leasehold,700000.0,17,1772.1518987341772,7.48051397568939,2.8903717578961645,0,0,0,0,0,0,0,1,0
SS21 DAMANSARA UTAMA,Petaling Jaya,Selangor,Freehold,1140000.0,17,1654.5718432510885,7.411901752754292,2.8903717578961645,0,0,0,0,0,0,0,1,0
PJS 9,Bandar Sunway,Selangor,Leasehold,940000.0,17,1712.2040072859745,7.446120584803373,2.8903717578961645,0,0,0,0,0,0,0,1,0
NUSARI AMAN 2,Bandar Sri Sendayan,Negeri Sembilan,Freehold,500000.0,17,2202.643171806167,7.6978672568961075,2.8903717578961645,0,0,0,0,0,1,0,1,0
ECO HORIZON (FASA1),Batu Kawan,Penang,Freehold,1000000.0,17,1798.5611510791366,7.495298109202961,2.8903717578961645,0,0,0,0,0,0,0,1,0
HIJAUAN SELAYANG,Selayang,Selangor,Leasehold,1498800.0,17,1399.4397759103642,7.2445415919264775,2.8903717578961645,0,0,0,0,0,0,0,1,0
TAMAN TOPAZ @ SELANGORKU,Dengkil,Selangor,Freehold,250000.0,17,1302.0833333333333,7.17248853005551,2.8903717578961645,0,0,0,0,0,0,0,1,0
TAMAN KUALA LIPIS,Kuala Lipis,Pahang,Freehold,275000.0,17,1536.3128491620112,7.337791268149422,2.8903717578961645,0,0,0,0,0,0,0,1,0
SENTRAL BEHRANG,Ulu Bernam,Perak,Leasehold,398888.0,17,1399.6070175438597,7.244661005592886,2.8903717578961645,0,0,1,0,0,0,0,1,0
TROPICANA HEIGHTS,Kajang,Selangor,Freehold,833300.0,17,1831.4285714285713,7.513397454244537,2.8903717578961645,0,0,0,0,0,0,0,1,1
TAMAN JASMIN [SENAWANG],Senawang,Negeri Sembilan,Leasehold,150000.0,17,980.3921568627451,6.888972131839423,2.8903717578961645,0,0,0,0,0,0,0,1,1
TAMAN CERMAI,Muar,Johor,Freehold,895000.0,17,1420.6349206349207,7.259562840857061,2.8903717578961645,0,0,0,0,0,0,0,1,0
TAMAN MANTAU INDAH,Seremban 2,Negeri Sembilan,Freehold,300000.0,17,1500.0,7.313886831633462,2.8903717578961645,0,0,0,0,0,0,0,1,0
TAMAN WARISAN HIJAUAN,Dengkil,Selangor,Freehold and Leasehold,493000.0,17,1888.888888888889,7.544273317377872,2.8903717578961645,0,0,0,0,0,0,0,1,0
SHAHZAN,Kuantan,Pahang,Freehold,310000.0,17,1476.1904761904761,7.297897235753777,2.8903717578961645,0,0,0,0,0,0,0,1,0
BANDAR BARU BUKIT MENTOK,Kemaman,Terengganu,Leasehold,213000.0,17,1884.9557522123894,7.542190001737056,2.8903717578961645,0,0,0,0,0,0,0,1,0
TAMAN DESA BIDARA,Kuala Ketil,Kedah,Freehold,215000.0,17,1493.0555555555557,7.309249550781546,2.8903717578961645,0,0,0,0,0,0,0,1,0
SEKSYEN 8 BANDAR BARU BANGI,Bangi,Selangor,Leasehold,590000.0,17,1536.4583333333333,7.337885899042451,2.8903717578961645,0,0,0,0,0,0,0,1,0
DANGA SUTERA,Skudai,Johor,Freehold,892000.0,17,1679.84934086629,7.427054504684342,2.8903717578961645,0,0,0,0,0,1,0,1,0
TAMAN DESA LANG INDAH,Ipoh,Perak,Freehold and Leasehold,528800.0,17,1678.7301587301588,7.426388439693086,2.8903717578961645,0,0,0,0,0,0,0,1,0
USJ 5,Subang Jaya,Selangor,Freehold,1600000.0,17,2811.95079086116,7.941989314864096,2.8903717578961645,0,1,0,0,0,1,0,1,0
TAMAN PERMATA PENAWAR,Pengerang,Johor,Leasehold,386200.0,17,1419.8529411764705,7.259012633069944,2.8903717578961645,0,0,0,0,0,0,0,1,0
TAMAN SRI UNAS 2,Muar,Johor,Freehold,394000.0,17,2541.935483870968,7.841074395014162,2.8903717578961645,0,1,0,0,0,1,0,0,0
TAMAN HALAMAN INDAH,Sungai Jawi,Penang,Freehold,340000.0,17,1370.967741935484,7.224001296300595,2.8903717578961645,0,0,0,0,0,0,0,1,0
TAMAN BUKIT MEWAH,Tampoi,Johor,Freehold,540000.0,17,1301.2048192771085,7.171814121669135,2.8903717578961645,0,0,0,0,0,0,0,1,0
TAMAN SCIENTEX KULAI 2,Kulai,Johor,Freehold,440000.0,17,1565.8362989323844,7.3568137690829145,2.8903717578961645,0,0,1,0,0,0,0,1,0
TAMAN DESA CEMPAKA,Nilai,Negeri Sembilan,Freehold,350000.0,17,1750.0,7.467942332285852,2.8903717578961645,0,0,0,0,0,0,0,1,0
TAMAN SRI BAYU,Sepang,Selangor,Freehold,267000.0,17,2170.731707317073,7.68328015008951,2.8903717578961645,0,0,0,0,0,1,0,1,0
P/L 3214 JALAN KEBUN,Klang,Selangor,Freehold,599800.0,17,2418.548387096774,7.7913361848334715,2.8903717578961645,0,0,0,0,0,1,0,0,0
TAMAN SUTERA,Kulai,Johor,Freehold,360000.0,17,1343.2835820895523,7.203616497404561,2.8903717578961645,0,0,0,0,0,0,0,1,0
ARA DAMANSARA,Ara Damansara,Selangor,Freehold,1300000.0,17,1783.264746227709,7.486761702481567,2.8903717578961645,0,1,0,0,0,0,0,1,0
TAMAN SERAI WANGI,Padang Serai,Kedah,Freehold,270000.0,17,1291.866028708134,7.164616760648955,2.8903717578961645,0,0,0,0,0,0,0,1,0
TAMAN LEMBAH MERBOK,Merbok,Kedah,Freehold,210000.0,17,1400.0,7.244941546337007,2.8903717578961645,0,0,0,0,0,0,0,1,0
TAMAN SRI WANG,Sungai Petani,Kedah,Freehold,200000.0,17,1129.9435028248588,7.030807521574743,2.8903717578961645,0,0,0,0,0,0,0,1,0
OFF JALAN MERU,Klang,Selangor,Freehold,500000.0,17,1824.8175182481752,7.509783120919091,2.8903717578961645,0,0,0,0,0,0,0,1,0
USJ 9,Subang Jaya,Selangor,Freehold,850000.0,17,1756.198347107438,7.471475971461208,2.8903717578961645,0,0,0,0,0,0,0,1,0
TAMAN PUCHONG INDAH,Puchong,Selangor,Leasehold,400000.0,17,1197.6047904191616,7.088913484694858,2.8903717578961645,0,0,0,0,0,0,0,1,0
TAMAN BERTAM SETIA,Tanjong Minyak,Melaka,Freehold,344000.0,17,1694.5812807881773,7.435780899542676,2.8903717578961645,0,0,0,0,0,1,0,1,0
TAMAN KASTURI,Sitiawan,Perak,Freehold,623800.0,17,1747.3389355742297,7.466421436489411,2.8903717578961645,0,0,0,0,0,0,0,1,0
TAMAN MEWAH JAYA,Klang,Selangor,Freehold,450000.0,17,1406.25,7.249392724344136,2.8903717578961645,0,0,0,0,0,0,0,1,0
TAMAN VISTA KIRANA,Bukit Katil,Melaka,Leasehold,707000.0,17,5198.529411764706,8.556323402736794,2.8903717578961645,0,1,0,0,0,1,0,0,0
TAMAN AIR KEROH FASA 1-3,Bukit Katil,Melaka,Leasehold,220000.0,17,1383.6477987421383,7.233201089345406,2.8903717578961645,0,0,0,0,0,0,0,1,0
TABUAN HEIGHTS,Kuching,Sarawak,Freehold,700000.0,17,2317.880794701987,7.748839932183553,2.8903717578961645,0,0,0,0,0,0,0,1,0
TAMAN MANTIN PUTRA,Mantin,Negeri Sembilan,Freehold,550000.0,17,3437.5,8.14279060875989,2.8903717578961645,0,0,0,0,0,1,0,1,0
TWIN PALM,Cheras,Selangor,Freehold,2700000.0,17,5335.96837944664,8.582413051535925,2.8903717578961645,0,1,0,0,0,0,0,0,0
TAMAN HILIR,Melaka City,Melaka,Freehold,430000.0,17,1541.2186379928316,7.340977332653827,2.8903717578961645,0,0,0,0,0,0,0,1,0
REJANG PARK,Sibu,Sarawak,Leasehold,380000.0,17,1928.9340101522844,7.565241089683443,2.8903717578961645,0,0,0,0,0,0,0,1,0
TAMAN KAJANG UTAMA,Kajang,Selangor,Freehold,410000.0,17,1399.3174061433447,7.244454208580373,2.8903717578961645,0,0,0,0,0,0,0,1,1
TAMAN LEMBAH PERMAI,Sungai Lalang,Kedah,Freehold,230000.0,17,1564.6258503401361,7.356040927404506,2.8903717578961645,0,0,0,0,0,0,0,1,0
TAMAN AUSTIN PERDANA,Tebrau,Johor,Freehold,670000.0,17,1543.778801843318,7.342636008754047,2.8903717578961645,0,0,0,0,0,1,0,1,0
Perai Jaya,Perai,Penang,Leasehold,43000.0,17,589.0410958904109,6.380192188525578,2.8903717578961645,0,0,0,0,1,0,0,0,0
Casa Tropicana,Tropicana,Selangor,Leasehold,540000.0,17,1163.7931034482758,7.060298756621559,2.8903717578961645,0,0,0,1,0,0,0,0,0
The Pearl (Pearl Point),Jalan Klang Lama (Old Klang Road),Kuala Lumpur,Freehold,400000.0,17,1086.9565217391305,6.992056464980572,2.8903717578961645,0,0,0,1,0,0,0,0,0
Epic Residence,Johor Bahru,Johor,Freehold and Leasehold,410000.0,17,1250.0,7.1316985104669115,2.8903717578961645,1,0,0,0,0,0,0,0,0
Gat Lebuh Macallum,Georgetown,Penang,Leasehold,175000.0,17,511.69590643274853,6.2396828944253215,2.8903717578961645,0,0,0,0,1,0,0,0,0
Sri Putramas III / Royal Regent,Jalan Kuching,Kuala Lumpur,Freehold,710000.0,17,1560.4395604395604,7.353363469883454,2.8903717578961645,0,0,0,1,0,0,0,0,0
Pangsapuri Permai,Sungai Besi,Kuala Lumpur,Leasehold,210000.0,17,646.1538461538462,6.472584050089277,2.8903717578961645,1,0,0,0,0,0,0,0,0
Residensi Warnasari 3,Bandar Puncak Alam,Selangor,Leasehold,185000.0,17,719.8443579766537,6.58042324432384,2.8903717578961645,1,0,0,0,0,0,0,0,0
The WaterEdge (Pinggiran Air),Permas Jaya,Johor,Freehold,640000.0,17,1153.1531531531532,7.051122153299578,2.8903717578961645,0,0,0,1,0,0,0,0,0
Maisson,Ara Damansara,Selangor,Freehold,535000.0,17,864.297253634895,6.763073093719866,2.8903717578961645,0,0,0,0,0,0,1,0,0
Quayside Condominium,Tanjong Tokong,Penang,Freehold,1510000.0,17,1561.53050672182,7.354061905721925,2.8903717578961645,0,0,0,1,0,0,0,0,0
Danau Idaman,Taman Desa,Kuala Lumpur,Leasehold,395000.0,17,936.0189573459716,6.842703513993174,2.8903717578961645,0,0,0,1,0,0,0,0,0
Pangsapuri Wira,Cheras,Selangor,Freehold,256000.0,17,817.891373801917,6.70795144233608,2.8903717578961645,1,0,0,0,0,0,0,0,0
Mewah View Luxurious Apartments,Tampoi,Johor,Freehold,400000.0,17,1369.86301369863,7.223195757501439,2.8903717578961645,1,0,0,0,0,0,0,0,0
Sunny Ville Condominium,Gelugor,Penang,Freehold,390000.0,17,928.5714285714286,6.8347236504396705,2.8903717578961645,0,0,0,1,0,0,0,0,0
Taman Desa Relau 2,Relau,Penang,Freehold,290000.0,17,753.2467532467532,6.625719573418375,2.8903717578961645,1,0,0,0,0,0,0,0,0
Seri Mengkuang,Gelang Patah,Johor,Leasehold,180000.0,17,796.4601769911504,6.681431898604881,2.8903717578961645,1,0,0,0,0,0,0,0,0
Endah Villa,Sri Petaling,Kuala Lumpur,Leasehold,360000.0,17,1128.526645768025,7.029553926393877,2.8903717578961645,0,0,0,1,0,0,0,0,0
Pangsapuri Nusa Indah,Bukit Mertajam,Penang,Freehold,130000.0,17,751.4450867052024,6.623328019482128,2.8903717578961645,1,0,0,0,0,0,0,0,0
Impiana,Iskandar Puteri (Nusajaya),Johor,Freehold,460000.0,17,1108.433734939759,7.011605015433338,2.8903717578961645,1,0,0,0,0,0,0,0,0
D'Cassia,Semenyih,Selangor,Freehold,260000.0,17,849.6732026143791,6.7460280390911675,2.8903717578961645,1,0,0,0,0,0,0,0,0
Angkasa Apartment,Kota Kinabalu,Sabah,Leasehold,300000.0,17,849.8583569405099,6.746245671642056,2.8903717578961645,1,0,0,0,0,0,0,0,0
Desa Palma,Nilai,Negeri Sembilan,Freehold,180000.0,17,789.4736842105264,6.6726323660391405,2.8903717578961645,1,0,0,0,0,0,0,0,0
Taman Soga,Batu Pahat,Johor,Freehold,85000.0,17,615.9420289855072,6.424775063227862,2.8903717578961645,0,0,0,0,1,0,0,0,0
Menara U,Shah Alam,Selangor,Leasehold,335000.0,17,571.6723549488055,6.3503137467990625,2.8903717578961645,0,0,0,0,0,0,1,0,0
Desa Green,Taman Desa,Kuala Lumpur,Freehold,480000.0,17,769.2307692307693,6.646690170246266,2.8903717578961645,0,0,0,0,0,0,1,0,0
Menara Menjalara,Bandar Menjalara,Kuala Lumpur,Freehold,430000.0,17,1075.0,6.98100574072173,2.8903717578961645,0,0,0,1,0,0,0,0,0
Kenari,Skudai,Johor,Freehold,130000.0,17,656.5656565656566,6.488544616960986,2.8903717578961645,0,0,0,0,1,0,0,0,0
Flat Bukit Indah,Iskandar Puteri (Nusajaya),Johor,Freehold,200000.0,17,751.8796992481203,6.623905453081906,2.8903717578961645,0,0,0,0,1,0,0,0,0
Idaman Senibong,Permas Jaya,Johor,Leasehold,290000.0,17,843.0232558139535,6.73818004849828,2.8903717578961645,1,0,0,0,0,0,0,0,0
Taman Anika,Melaka City,Melaka,Leasehold,78000.0,17,565.2173913043479,6.338978088038553,2.8903717578961645,0,0,0,0,1,0,0,0,0
Verve Suites,Mont Kiara,Kuala Lumpur,Freehold,719000.0,17,812.4293785310734,6.701259111005133,2.8903717578961645,0,0,0,0,0,0,1,0,0
Permas Ville Apartment,Permas Jaya,Johor,Freehold,400000.0,17,1159.4202898550725,7.056537537319369,2.8903717578961645,1,0,0,0,0,0,0,0,0
Perdana Exclusive,Damansara Perdana,Selangor,Leasehold,340000.0,17,894.7368421052631,6.7976466668282365,2.8903717578961645,0,0,0,1,0,0,0,0,0
Leader Garden,Tanjung Bungah,Penang,Freehold,440000.0,17,1111.111111111111,7.0140153898827995,2.8903717578961645,0,0,0,1,0,0,0,0,0
Saujana Apartment,Damansara Damai,Selangor,Leasehold,220000.0,17,800.0,6.68586094706836,2.8903717578961645,1,0,0,0,0,0,0,0,0
The Sky Executive Suites,Iskandar Puteri (Nusajaya),Johor,Freehold,460000.0,17,1062.3556581986143,6.969184902061496,2.8903717578961645,0,0,0,0,0,0,1,0,0
Apartment Seri Tulip,Serendah,Selangor,Freehold,160000.0,17,808.0808080808081,6.695898798449423,2.8903717578961645,1,0,0,0,0,0,0,0,0
TAMAN PERMAIPURA,Bedong,Kedah,Freehold,362000.0,16,1471.5447154471544,7.294747282091603,2.833213344056216,0,0,0,0,0,0,0,1,0
TAMAN BUKIT INDAH,Ulu Klang,Selangor,Leasehold,717500.0,16,1309.3065693430658,7.178016411215514,2.833213344056216,0,1,0,0,0,0,0,1,0
TAMAN TUNKU MAHERAN,Jitra,Kedah,Freehold,255000.0,16,1517.857142857143,7.325713451337768,2.833213344056216,0,0,0,0,0,0,0,1,0
SS14,Subang Jaya,Selangor,Freehold,869000.0,16,2228.2051282051284,7.709400356161571,2.833213344056216,0,0,0,0,0,1,0,1,0
M RESIDENCE,Rawang,Selangor,Freehold,623400.0,16,1731.6666666666667,7.457416926533326,2.833213344056216,0,0,0,0,0,0,0,1,0
TAMAN PENGKALAN MINYAK DAMAI,Ayer Molek,Melaka,Freehold,337834.0,16,2618.8682170542634,7.870879296655863,2.833213344056216,0,0,1,0,0,0,0,1,0
HIJAYU 1,Bandar Sri Sendayan,Negeri Sembilan,Freehold,500000.0,16,1766.7844522968198,7.477482319643506,2.833213344056216,0,0,0,0,0,0,0,1,0
"PRIMA PAHANG KAMPUNG BATU 6, LEPAR",Kuantan,Pahang,Leasehold,152660.0,16,2993.3333333333335,8.004476892561097,2.833213344056216,0,1,0,0,0,1,0,0,0
"ALAM SURIA, PUNCAK ALAM",Bandar Puncak Alam,Selangor,Leasehold,522500.0,16,1814.236111111111,7.5039708270045935,2.833213344056216,0,0,1,0,0,0,0,1,0
SEREMBAN FOREST HEIGHTS,Ampangan,Negeri Sembilan,Freehold,637500.0,16,1547.3300970873786,7.344932272429558,2.833213344056216,0,0,0,0,0,0,0,1,0
TAMAN COLONIAL,Raub,Pahang,Freehold,470000.0,16,1649.122807017544,7.408604992620444,2.833213344056216,0,0,0,0,0,0,0,1,0
TAMAN PUCHONG LAGENDA,Puchong,Selangor,Leasehold,1365000.0,16,1441.3938753959874,7.274059425759729,2.833213344056216,0,0,0,0,0,0,0,1,0
YARRA PARK (EASTFIELD),Sungai Petani,Kedah,Freehold,405900.0,16,1960.8695652173913,7.5816531573941734,2.833213344056216,0,0,0,0,0,0,0,1,0
P/L : 10139,Kuantan,Pahang,Freehold,350000.0,16,1912.568306010929,7.556725001124864,2.833213344056216,0,0,0,0,0,0,0,1,0
TAMAN DESA SKUDAI,Skudai,Johor,Freehold,455000.0,16,2049.5495495495497,7.62586310915832,2.833213344056216,0,0,0,0,0,0,0,1,0
TAMAN RIANG (SPU),Butterworth,Penang,Freehold,1044400.0,16,1636.9905956112852,7.401225523011481,2.833213344056216,0,0,0,0,0,0,0,1,0
TAMAN SENTOSA PERDANA,Klang,Selangor,Freehold,539000.0,16,1317.848410757946,7.184514218711553,2.833213344056216,0,0,0,0,0,0,0,1,0
TAMAN DESA DAMAI,Bentong,Pahang,Freehold,240000.0,16,1250.0,7.1316985104669115,2.833213344056216,0,0,0,0,0,0,0,1,0
BANDAR LAHAT MINES,Lahat,Perak,Leasehold,499440.0,16,2152.7586206896553,7.674969790475872,2.833213344056216,0,0,1,0,0,0,0,0,0
TAMAN CEMPAKA (TELUI KIRI),Teloi Kiri,Kedah,Freehold,180000.0,16,1525.4237288135594,7.330682846179558,2.833213344056216,0,0,0,0,0,0,0,1,0
TAMAN SRI GEDONG,Sungai Petani,Kedah,Freehold,232500.0,16,1462.2641509433963,7.288424939023864,2.833213344056216,0,0,0,0,0,0,0,1,0
TAMAN PUCHONG PRIMA,Puchong,Selangor,Freehold,562500.0,16,1247.2283813747229,7.129480530083713,2.833213344056216,0,0,0,0,0,0,0,1,0
CAHAYA ALAM,Shah Alam,Selangor,Leasehold,1209750.0,16,2269.6998123827393,7.727843350357931,2.833213344056216,0,0,0,0,0,0,0,1,0
SAUJANA PERDANA,Ijok,Selangor,Leasehold,500000.0,16,1219.5121951219512,7.107025881689652,2.833213344056216,0,0,0,0,0,0,0,1,0
TAMAN BAGAN,Butterworth,Penang,Freehold,655000.0,16,1683.8046272493573,7.429404887843981,2.833213344056216,0,0,0,0,0,0,0,1,0
TAMAN SRI BUNUT,Tanjong Duabelas,Selangor,Freehold,669000.0,16,2039.6341463414635,7.621015894582268,2.833213344056216,0,0,0,0,0,0,0,1,0
"SEKSYEN 32, SHAH ALAM",Shah Alam,Selangor,Freehold,487500.0,16,1542.7215189873418,7.341951350967129,2.833213344056216,0,0,0,0,0,1,0,1,0
LAKE FIELD - MEADOWS & GLADES,Sungai Besi,Kuala Lumpur,Leasehold,1325000.0,16,1764.3142476697735,7.476083997524982,2.833213344056216,0,0,0,0,0,0,0,1,0
"TAMAN TROPIKA, JEMENTAH",Jementah,Johor,Freehold,385000.0,16,1597.5103734439833,7.376827457965223,2.833213344056216,0,0,0,0,0,0,0,1,0
TAMAN SRI PALOH,Paloh,Johor,Freehold,308000.0,16,1540.0,7.340186835320115,2.833213344056216,0,0,0,0,0,1,0,1,0
TAMAN APAS PERMAI,Tawau,Sabah,Leasehold,195000.0,16,1666.6666666666667,7.419180722820095,2.833213344056216,0,0,0,0,0,0,0,1,0
TAMAN JAWI JAYA,Sungai Jawi,Penang,Freehold,459000.0,16,2353.846153846154,7.7642306768627245,2.833213344056216,0,0,0,0,0,1,0,0,0
BANDAR BARU BARAT,Kampar,Perak,Leasehold,300000.0,16,1111.111111111111,7.0140153898827995,2.833213344056216,0,0,0,0,0,0,0,1,0
BANDAR BARU SEGARI,Lumut,Perak,Leasehold,328000.0,16,2102.5641025641025,7.65138837680637,2.833213344056216,0,0,1,0,0,0,0,0,0
LUYANG PERDANA,Kota Kinabalu,Sabah,Leasehold,1040000.0,16,1936.685288640596,7.569249389501732,2.833213344056216,0,0,0,0,0,1,0,1,1
TAMAN INDAH PERMAI,Kota Kinabalu,Sabah,Leasehold,520000.0,16,1552.2388059701493,7.348097582074215,2.833213344056216,0,0,0,0,0,0,0,1,0
TAMAN BATU PAHAT,Batu Pahat,Johor,Freehold,300000.0,16,1796.4071856287426,7.494100453006836,2.833213344056216,0,0,0,0,0,1,0,1,0
TAMAN SELASEH,Batu Caves,Selangor,Leasehold,550000.0,16,1617.6470588235295,7.389345930420958,2.833213344056216,0,0,0,0,0,0,0,1,0
TAMAN JAYA UTAMA,Telok Panglima Garang,Selangor,Freehold,385000.0,16,1274.8344370860927,7.151355703986354,2.833213344056216,0,0,0,0,0,0,0,1,0
TAMAN KULIM UTAMA,Kulim,Kedah,Freehold,490000.0,16,2112.0689655172414,7.655896655756991,2.833213344056216,0,0,0,0,0,1,0,1,0
TAMAN NUSA PERINTIS II,Iskandar Puteri (Nusajaya),Johor,Freehold,498500.0,16,1218.8264058679706,7.106463837330926,2.833213344056216,0,0,0,0,0,0,0,1,0
COUNTRY HEIGHTS,Kajang,Selangor,Freehold and Leasehold,499500.0,16,1443.64161849711,7.275616554904863,2.833213344056216,0,1,0,0,0,0,0,0,1
TAMAN CAHAYA SURIA,Alor Setar,Kedah,Freehold,311111.0,16,1510.2475728155339,7.320690795850315,2.833213344056216,0,0,0,0,0,1,0,1,0
TAMAN MUZAFFAR SHAH,Bukit Katil,Melaka,Leasehold,280000.0,16,1627.906976744186,7.395664502455981,2.833213344056216,0,0,0,0,0,1,0,1,0
TAMAN MUTIARA MAS,Skudai,Johor,Leasehold,959000.0,16,2283.3333333333335,7.733829502917714,2.833213344056216,0,0,1,0,0,0,0,0,0
TAMAN AUSTIN HEIGHTS,Tebrau,Johor,Freehold,1200000.0,16,2714.9321266968327,7.906890498195795,2.833213344056216,0,0,1,0,0,0,0,0,0
TAMAN GADONG BAHAGIA,Balai Panjang,Melaka,Freehold,312000.0,16,1536.9458128078818,7.338202917200369,2.833213344056216,0,0,0,0,0,0,0,1,0
TAMAN FLORA,Kuala Kedah,Kedah,Freehold,421925.0,16,2232.4074074074074,7.711283683656773,2.833213344056216,0,0,0,0,0,1,0,1,0
TAMAN SRI PUTRA,Banting,Selangor,Freehold and Leasehold,342500.0,16,1556.8181818181818,7.35104151988916,2.833213344056216,0,0,0,0,0,0,0,1,0
TAMAN SETIAWANGSA,Setiawangsa,Kuala Lumpur,Freehold,1140000.0,16,1922.4283305227657,7.561864461567204,2.833213344056216,0,0,0,0,0,0,0,1,0
TROPICANA INDAH RESORT HOMES,Kota Damansara,Selangor,Leasehold,2400000.0,16,3809.5238095238096,8.2455219414855,2.833213344056216,0,1,0,0,0,0,0,1,0
TAMAN GUAR PERAHU (TAMAN BERKAT),Kubang Semang,Penang,Freehold,292500.0,16,1213.6929460580914,7.102246604541995,2.833213344056216,0,0,0,0,0,0,0,1,0
TAMAN PELANGI SEMENYIH 2,Beranang,Selangor,Freehold,505000.0,16,1494.0828402366865,7.309936895819181,2.833213344056216,0,0,0,0,0,0,0,1,0
HIJAYU 3,Bandar Sri Sendayan,Negeri Sembilan,Freehold,505000.0,16,1823.1046931407943,7.50884456654236,2.833213344056216,0,0,0,0,0,0,0,1,0
Flat Daisy,Masai,Johor,Leasehold,138000.0,16,715.0259067357513,6.573716348897903,2.833213344056216,0,0,0,0,1,0,0,0,0
Symphony Heights (Simfoni Heights),Batu Caves,Selangor,Leasehold,380000.0,16,1000.0,6.90875477931522,2.833213344056216,0,0,0,1,0,0,0,0,0
Sinar Bukit Dumbar,Jelutong,Penang,Freehold,305000.0,16,699.5412844036697,6.5518532996630805,2.833213344056216,1,0,0,0,0,0,0,0,0
Tanjong Puteri Apartment,Pasir Gudang,Johor,Freehold,170000.0,16,960.45197740113,6.868444618280871,2.833213344056216,1,0,0,0,0,0,0,0,0
Nilai 3,Nilai,Negeri Sembilan,Freehold,100000.0,16,740.7407407407408,6.608999776101094,2.833213344056216,1,0,0,0,0,0,0,0,0
Sentrovue,Shah Alam,Selangor,Leasehold,300000.0,16,842.6966292134831,6.737792985920603,2.833213344056216,0,0,0,0,0,0,1,0,0
Sri Angkasa Apartment,Klang,Selangor,Freehold,143000.0,16,647.0588235294117,6.473981469283848,2.833213344056216,0,0,0,0,1,0,0,0,0
Gambier Heights,Gelugor,Penang,Freehold,345000.0,16,709.8765432098766,6.5664987764842895,2.833213344056216,1,0,0,0,0,0,0,0,0
Platinum Lake PV 16,Setapak,Kuala Lumpur,Leasehold,520000.0,16,1428.5714285714287,7.265129978035143,2.833213344056216,0,0,0,1,0,0,0,0,0
Sejati Ujana,Sandakan,Sabah,Leasehold,200000.0,16,684.931506849315,6.530777778498136,2.833213344056216,1,0,0,0,0,0,0,0,0
Prima Bayu Apartment,Klang,Selangor,Freehold,370000.0,16,1152.6479750778817,7.05068435293874,2.833213344056216,1,0,0,0,0,0,0,0,0
Tasik Heights Apartment,Bandar Tasik Selatan,Kuala Lumpur,Leasehold,290000.0,16,873.4939759036145,6.7736454058169935,2.833213344056216,1,0,0,0,0,0,0,0,0
Pangsapuri Subang Suria,Sungai Buloh,Selangor,Leasehold,270000.0,16,789.4736842105264,6.6726323660391405,2.833213344056216,1,0,0,0,0,0,0,0,0
SD Tiara Apartment,Bandar Sri Damansara,Selangor,Freehold,322500.0,16,839.84375,6.734405851986386,2.833213344056216,1,0,0,0,0,0,0,0,0
Desa Pinang 2,Jelutong,Penang,Leasehold,257500.0,16,608.7470449172577,6.413044190700124,2.833213344056216,0,0,0,0,1,0,0,0,0
